# age N_data S_data
13789.999962 7.347740 -5.146534
13779.999733 7.617104 -5.008227
13770.000458 7.676783 -5.002727
13760.000229 7.557869 -5.072185
13750.000000 7.696643 -5.045861
13739.999771 7.675369 -4.956845
13730.000496 7.709224 -4.960810
13720.000267 7.691392 -4.954981
13710.000038 7.622171 -4.925059
13699.999809 7.688835 -4.959185
13690.000534 7.586933 -5.148257
13680.000305 7.628273 -5.224874
13670.000076 7.555361 -5.037832
13659.999847 7.798859 -4.908821
13650.000572 7.793572 -5.144033
13640.000343 7.497836 -5.175814
13630.000114 7.649225 -4.879143
13619.999886 7.532539 -4.774732
13610.000610 7.630446 -4.941114
13600.000381 7.691750 -5.045534
13590.000153 7.548911 -4.798767
13579.999924 7.512755 -4.932609
13570.000648 7.838027 -4.778191
13560.000420 7.698589 -4.865897
13550.000191 7.692367 -5.088418
13539.999962 7.666134 -5.122728
13529.999733 7.585429 -5.047288
13520.000458 7.605559 -5.013946
13510.000229 7.707720 -4.812937
13500.000000 7.633545 -5.020279
13489.999771 7.579673 -5.053832
13480.000496 7.579733 -4.952194
13470.000267 7.617646 -5.060437
13460.000038 7.738678 -4.920195
13449.999809 7.524761 -4.830138
13440.000534 7.518603 -5.148536
13430.000305 7.875299 -4.973380
13420.000076 7.628919 -4.930304
13409.999847 7.660509 -4.838797
13400.000572 7.589844 -4.888047
13390.000343 7.660736 -4.823418
13380.000114 7.575631 -4.945531
13369.999886 7.601907 -4.908492
13360.000610 7.751597 -4.866669
13350.000381 7.640588 -4.864555
13340.000153 7.794879 -4.922824
13329.999924 7.766663 -5.022523
13320.000648 7.644081 -4.995569
13310.000420 7.610738 -5.012509
13300.000191 7.696474 -5.071216
13289.999962 7.738252 -5.004567
13279.999733 7.679269 -4.803087
13270.000458 7.765635 -4.950639
13260.000229 7.798230 -5.000537
13250.000000 7.911737 -4.892197
13239.999771 7.862280 -4.833779
13230.000496 7.703745 -5.007896
13220.000267 7.660037 -5.065657
13210.000038 7.749505 -5.046051
13199.999809 7.729366 -5.054134
13190.000534 7.924095 -4.929499
13180.000305 7.984686 -5.000840
13170.000076 7.954794 -5.007624
13159.999847 7.671699 -5.085091
13150.000572 7.654086 -4.795498
13140.000343 7.716961 -4.971460
13130.000114 7.782762 -5.019894
13119.999886 7.990537 -5.042553
13110.000610 7.822877 -5.098118
13100.000381 7.645173 -4.845733
13090.000153 7.952551 -4.933280
13079.999924 7.804949 -5.007365
13070.000648 7.729582 -5.161545
13060.000420 7.737394 -5.027776
13050.000191 7.637595 -5.036496
13039.999962 7.816222 -5.067176
13029.999733 7.947096 -5.011191
13020.000458 7.806648 -5.021408
13010.000229 7.731258 -4.995463
13000.000000 7.683200 -4.978576
12989.999771 7.767341 -4.966578
12980.000496 7.775327 -5.117400
12970.000267 7.696296 -4.784716
12960.000038 7.831499 -5.060461
12949.999809 7.827195 -4.982546
12940.000534 7.754302 -4.936553
12930.000305 7.746921 -4.946028
12920.000076 7.719780 -4.943740
12909.999847 7.721386 -4.769093
12900.000572 7.689194 -4.923936
12890.000343 7.748017 -4.876230
12880.000114 7.972275 -4.983613
12869.999886 7.826999 -4.956516
12860.000610 7.744763 -4.885932
12850.000381 7.900160 -4.816952
12840.000153 7.854942 -5.007861
12829.999924 7.618232 -5.088709
12820.000648 7.698843 -4.901230
12810.000420 7.799249 -4.892226
12800.000191 7.760495 -4.913434
12789.999962 7.800434 -5.073852
12779.999733 7.785317 -5.163065
12770.000458 7.833980 -4.813530
12760.000229 7.725669 -4.745552
12750.000000 7.825014 -4.860543
12739.999771 7.715428 -5.039864
12730.000496 7.740013 -4.830291
12720.000267 7.706903 -4.890112
12710.000038 7.593785 -4.949187
12699.999809 7.789342 -4.879205
12690.000534 7.689610 -4.979126
12680.000305 7.868014 -4.878934
12670.000076 7.826690 -4.658663
12659.999847 7.846106 -4.826299
12650.000572 7.816648 -4.923717
12640.000343 7.967794 -4.803103
12630.000114 7.830775 -5.010382
12619.999886 7.770827 -4.972374
12610.000610 7.672346 -5.123293
12600.000381 7.731656 -4.933651
12590.000153 7.717586 -4.908347
12579.999924 7.473189 -4.998052
12570.000648 7.751936 -4.925939
12560.000420 7.780723 -4.934921
12550.000191 7.896477 -4.836401
12539.999962 7.942531 -4.849891
12530.000687 7.939308 -4.797545
12520.000458 7.873406 -5.044730
12510.000229 7.993830 -4.841540
12500.000000 7.817595 -4.821242
12489.999771 7.825674 -4.819692
12480.000496 7.852124 -4.827066
12470.000267 7.934226 -4.904158
12460.000038 7.889947 -4.889701
12449.999809 7.948772 -5.022232
12440.000534 7.750035 -4.825405
12430.000305 7.646641 -4.848480
12420.000076 7.724761 -5.049327
12409.999847 7.825053 -4.966469
12400.000572 7.913153 -4.931877
12390.000343 7.804415 -4.717780
12380.000114 7.823386 -4.964059
12369.999886 7.884471 -4.952452
12360.000610 7.940092 -4.989496
12350.000381 7.854643 -5.073350
12340.000153 7.985518 -5.081107
12329.999924 7.909687 -4.995265
12320.000648 7.889738 -5.002900
12310.000420 7.720437 -4.920109
12300.000191 7.914669 -4.929617
12289.999962 7.959028 -4.786921
12280.000687 7.812147 -4.782824
12270.000458 7.768072 -4.800535
12260.000229 7.783332 -4.818687
12250.000000 7.837204 -4.992491
12239.999771 7.727374 -4.771387
12230.000496 7.813186 -4.767444
12220.000267 7.883038 -4.935693
12210.000038 7.967492 -4.796296
12199.999809 7.908039 -4.811528
12190.000534 7.700511 -4.907251
12180.000305 7.917548 -4.810928
12170.000076 7.972031 -5.074752
12159.999847 7.801184 -5.019073
12150.000572 7.773742 -4.897813
12140.000343 7.838610 -4.857336
12130.000114 7.843907 -5.009413
12119.999886 7.755352 -4.959631
12110.000610 7.834660 -4.898108
12100.000381 7.967942 -4.804810
12090.000153 7.850024 -4.823320
12079.999924 7.907943 -4.752303
12070.000648 7.765688 -4.885642
12060.000420 7.949859 -4.988249
12050.000191 7.761466 -4.934424
12039.999962 7.984224 -4.845193
12030.000687 7.916348 -4.888439
12020.000458 7.929256 -4.673005
12010.000229 7.669542 -4.884379
12000.000000 7.766907 -4.758231
11989.999771 7.872142 -4.750886
11980.000496 7.790259 -4.861154
11970.000267 7.951750 -4.904889
11960.000038 7.903689 -4.916811
11949.999809 7.961976 -4.957988
11940.000534 8.004842 -4.741088
11930.000305 7.777990 -4.859738
11920.000076 7.812069 -4.912388
11909.999847 7.762278 -4.953252
11900.000572 7.788592 -4.720108
11890.000343 7.894272 -4.758284
11880.000114 8.067131 -5.001924
11869.999886 7.931614 -4.811897
11860.000610 8.056841 -4.882623
11850.000381 8.192375 -4.756192
11840.000153 7.956850 -4.851853
11829.999924 8.047553 -4.868347
11820.000648 7.814529 -4.822997
11810.000420 8.080531 -4.825233
11800.000191 8.081005 -4.809409
11789.999962 8.044519 -4.945656
11780.000687 8.023224 -4.904608
11770.000458 8.089821 -4.830342
11760.000229 7.857272 -4.720940
11750.000000 7.998251 -4.810650
11739.999771 7.990237 -4.876988
11730.000496 8.050171 -4.720778
11720.000267 8.187483 -4.873194
11710.000038 8.041327 -4.917128
11699.999809 8.150726 -4.691229
11690.000534 7.946658 -4.847802
11680.000305 8.099275 -4.833291
11670.000076 8.094031 -4.753314
11659.999847 7.913745 -4.882201
11650.000572 8.041360 -4.839995
11640.000343 8.014231 -4.716786
11630.000114 7.992448 -4.796186
11619.999886 8.059618 -4.736266
11610.000610 8.146812 -4.850042
11600.000381 8.192032 -4.766393
11590.000153 8.117001 -4.764034
11579.999924 7.850367 -4.852979
11570.000648 8.048343 -4.895319
11560.000420 8.167473 -4.702928
11550.000191 8.068698 -4.720438
11539.999962 8.007365 -4.791579
11530.000687 8.024688 -4.762839
11520.000458 7.952051 -4.813854
11510.000229 7.963709 -4.869130
11500.000000 8.025806 -4.928618
11489.999771 8.168222 -4.972020
11480.000496 8.186024 -4.791582
11470.000267 8.168659 -4.796908
11460.000038 8.055645 -4.645800
11449.999809 7.986764 -4.767404
11440.000534 8.169450 -4.683021
11430.000305 8.007220 -4.869869
11420.000076 8.126683 -4.827714
11409.999847 7.951748 -4.859687
11400.000572 7.978029 -4.745401
11390.000343 8.050694 -4.730468
11380.000114 7.909749 -4.817951
11369.999886 8.016968 -4.745766
11360.000610 8.116401 -4.697385
11350.000381 8.082689 -4.857466
11340.000153 8.158264 -4.842809
11329.999924 8.079573 -4.856739
11320.000648 8.098537 -4.916822
11310.000420 8.103743 -4.800697
11300.000191 8.060009 -4.831902
11289.999962 8.187164 -4.818416
11280.000687 8.123548 -4.684677
11270.000458 8.132633 -4.525317
11260.000229 8.130248 -4.696599
11250.000000 8.063267 -4.753748
11239.999771 8.016137 -4.602611
11230.000496 8.072145 -4.881919
11220.000267 8.176209 -4.746040
11210.000038 8.157409 -4.934569
11199.999809 8.194151 -4.850252
11190.000534 8.153999 -4.622044
11180.000305 8.171020 -4.785733
11170.000076 8.080590 -4.793409
11159.999847 8.201121 -4.781765
11150.000572 8.275244 -4.839934
11140.000343 8.316122 -4.879470
11130.000114 8.236802 -4.958462
11119.999886 8.095364 -4.837819
11110.000610 8.151896 -4.547590
11100.000381 8.122400 -4.657573
11090.000153 8.247704 -4.935974
11079.999924 8.160168 -4.724540
11070.000648 7.979580 -4.877357
11060.000420 7.997439 -4.724598
11050.000191 8.128003 -4.763566
11039.999962 7.994575 -4.751142
11030.000687 8.007798 -4.817516
11020.000458 8.222129 -4.672499
11010.000229 8.006274 -4.707085
11000.000000 7.974519 -4.719874
10989.999771 8.175848 -4.657603
10980.000496 8.154235 -4.610647
10970.000267 8.176865 -4.786251
10960.000038 8.177833 -4.675121
10949.999809 8.159182 -4.737258
10940.000534 8.313082 -4.851574
10930.000305 8.102621 -4.732975
10920.000076 8.258779 -4.764120
10909.999847 8.145528 -4.731213
10900.000572 8.126197 -4.792609
10890.000343 8.174702 -4.890029
10880.000114 8.226911 -4.687220
10869.999886 7.965796 -4.720259
10860.000610 8.192411 -4.868251
10850.000381 8.219392 -4.550671
10840.000153 7.998794 -4.586876
10829.999924 8.191698 -4.797115
10820.000648 8.124761 -4.709166
10810.000420 8.067469 -4.725893
10800.000191 8.218752 -4.721795
10789.999962 8.071754 -4.967955
10780.000687 8.238610 -4.680892
10770.000458 8.200800 -4.690595
10760.000229 8.133785 -4.714224
10750.000000 8.122946 -4.855212
10740.000725 8.020067 -4.720154
10730.000496 8.171174 -4.899665
10720.000267 8.335295 -4.859588
10710.000038 8.203720 -4.823493
10699.999809 8.153651 -4.648082
10690.000534 8.039897 -4.683223
10680.000305 8.137268 -4.672644
10670.000076 8.122698 -4.631974
10659.999847 8.419596 -4.682324
10650.000572 8.176101 -4.794620
10640.000343 8.211120 -4.794933
10630.000114 8.269403 -4.742007
10619.999886 8.148502 -4.878621
10610.000610 8.264585 -4.707893
10600.000381 8.087579 -4.700310
10590.000153 8.149993 -4.530718
10579.999924 8.140747 -4.606405
10570.000648 8.145171 -4.781068
10560.000420 8.209661 -4.616207
10550.000191 8.316906 -4.625582
10539.999962 8.304932 -4.814379
10530.000687 8.309563 -4.753611
10520.000458 8.290672 -4.705414
10510.000229 8.277686 -4.597417
10500.000000 8.153537 -4.686336
10490.000725 8.028337 -4.681655
10480.000496 8.256173 -4.723409
10470.000267 8.320925 -4.770250
10460.000038 8.300305 -4.671286
10449.999809 8.122531 -4.675586
10440.000534 8.081942 -4.744815
10430.000305 8.199729 -4.834927
10420.000076 8.164711 -4.709316
10409.999847 8.015622 -4.824650
10400.000572 8.133260 -4.915399
10390.000343 8.177330 -4.791544
10380.000114 8.042648 -4.735958
10369.999886 8.162556 -4.661879
10360.000610 8.138890 -4.687721
10350.000381 8.019259 -4.588931
10340.000153 8.042628 -4.729505
10329.999924 8.178672 -4.715801
10320.000648 8.171700 -4.711314
10310.000420 8.027574 -4.736795
10300.000191 8.023106 -4.702688
10289.999962 8.095101 -4.707208
10280.000687 8.216829 -4.835969
10270.000458 8.187119 -4.706890
10260.000229 8.075352 -4.534573
10250.000000 8.172860 -4.767795
10240.000725 8.191567 -4.733265
10230.000496 8.231118 -4.692440
10220.000267 8.181203 -4.695618
10210.000038 8.221971 -4.826458
10199.999809 8.202154 -4.739315
10190.000534 7.995894 -4.715516
10180.000305 7.957853 -4.610033
10170.000076 8.148559 -4.649054
10159.999847 7.998600 -4.764396
10150.000572 8.131454 -4.732061
10140.000343 8.062498 -4.813248
10130.000114 8.170269 -4.792877
10119.999886 8.157119 -4.667597
10110.000610 8.307130 -4.467888
10100.000381 8.300212 -4.744901
10090.000153 8.277197 -4.710390
10079.999924 8.246323 -4.698145
10070.000648 8.207178 -4.628043
10060.000420 8.192704 -4.585296
10050.000191 8.142955 -4.573318
10039.999962 8.206033 -4.737285
10030.000687 8.118506 -4.476259
10020.000458 8.299164 -4.465736
10010.000229 8.366065 -4.535294
10000.000000 8.123895 -4.791023
9990.000725 8.079602 -4.762554
9980.000496 8.043187 -4.485439
9970.000267 8.249846 -4.395127
9960.000038 8.091441 -4.616609
9949.999809 8.173298 -4.686808
9940.000534 8.006032 -4.560374
9930.000305 8.206241 -4.621196
9920.000076 8.196505 -4.609381
9909.999847 8.301420 -4.651852
9900.000572 8.053513 -4.658382
9890.000343 8.146819 -4.668784
9880.000114 8.288354 -4.712082
9869.999886 8.314513 -4.723175
9860.000610 8.301609 -4.543197
9850.000381 8.172220 -4.685025
9840.000153 8.196987 -4.744073
9829.999924 8.305953 -4.640546
9820.000648 8.306350 -4.492063
9810.000420 8.146861 -4.702508
9800.000191 8.209615 -4.616656
9789.999962 8.183516 -4.745896
9780.000687 7.983467 -4.664892
9770.000458 8.134042 -4.613406
9760.000229 8.149030 -4.486467
9750.000000 8.287499 -4.699483
9740.000725 8.312659 -4.699212
9730.000496 8.266061 -4.577844
9720.000267 8.185304 -4.650091
9710.000038 8.242500 -4.548566
9699.999809 8.266161 -4.457275
9690.000534 8.297578 -4.554685
9680.000305 8.180839 -4.576459
9670.000076 8.287721 -4.623020
9659.999847 8.290678 -4.524035
9650.000572 8.283400 -4.693697
9640.000343 8.213169 -4.684623
9630.000114 8.297807 -4.522964
9619.999886 8.284950 -4.550455
9610.000610 8.220183 -4.422296
9600.000381 8.181383 -4.580273
9590.000153 8.250362 -4.766364
9579.999924 8.298735 -4.597332
9570.000648 8.198183 -4.709760
9560.000420 8.280667 -4.766828
9550.000191 8.216539 -4.752102
9539.999962 8.250382 -4.511614
9530.000687 8.048643 -4.556801
9520.000458 8.351096 -4.632838
9510.000229 8.279572 -4.579827
9500.000000 8.308555 -4.748443
9490.000725 8.271579 -4.723274
9480.000496 8.119353 -4.743713
9470.000267 8.281077 -4.600290
9460.000038 8.209521 -4.649102
9449.999809 8.336304 -4.787264
9440.000534 8.259421 -4.661738
9430.000305 8.306813 -4.687213
9420.000076 8.337548 -4.637537
9409.999847 8.252836 -4.628874
9400.000572 8.139906 -4.664987
9390.000343 8.289892 -4.638843
9380.000114 8.243990 -4.630928
9369.999886 8.138142 -4.843188
9360.000610 8.373119 -4.722158
9350.000381 8.168710 -4.783247
9340.000153 8.225199 -4.762107
9329.999924 7.996607 -4.704818
9320.000648 8.173581 -4.465600
9310.000420 8.350593 -4.801153
9300.000191 8.383723 -4.555592
9289.999962 8.276168 -4.609586
9280.000687 8.418131 -4.589055
9270.000458 8.339377 -4.573593
9260.000229 8.290547 -4.632487
9250.000000 8.218517 -4.537542
9240.000725 8.379119 -4.661634
9230.000496 8.296972 -4.585499
9220.000267 8.193993 -4.705125
9210.000038 8.379958 -4.464963
9200.000763 8.223540 -4.595265
9190.000534 8.347252 -4.651209
9180.000305 8.191613 -4.520992
9170.000076 8.376104 -4.454080
9159.999847 8.341979 -4.669622
9150.000572 8.246465 -4.695831
9140.000343 8.236629 -4.711967
9130.000114 8.290941 -4.394473
9119.999886 8.327134 -4.611053
9110.000610 8.421309 -4.643453
9100.000381 8.397189 -4.566145
9090.000153 8.097670 -4.580885
9079.999924 8.122620 -4.553064
9070.000648 8.223529 -4.619775
9060.000420 8.402958 -4.572797
9050.000191 8.330153 -4.604443
9039.999962 8.268658 -4.718239
9030.000687 8.313172 -4.589061
9020.000458 8.320696 -4.780633
9010.000229 8.241636 -4.589088
9000.000000 8.371736 -4.654497
8990.000725 8.247436 -4.496187
8980.000496 8.146670 -4.526152
8970.000267 8.085540 -4.557657
8960.000038 8.122251 -4.560273
8950.000763 8.244490 -4.644057
8940.000534 8.129514 -4.504921
8930.000305 8.319729 -4.601207
8920.000076 8.158182 -4.614432
8909.999847 8.142106 -4.579949
8900.000572 8.170588 -4.587749
8890.000343 8.184463 -4.767000
8880.000114 8.047784 -4.585828
8869.999886 8.317729 -4.550879
8860.000610 8.228009 -4.582505
8850.000381 8.168750 -4.610922
8840.000153 8.204870 -4.593210
8829.999924 8.315010 -4.536588
8820.000648 8.213326 -4.553749
8810.000420 8.201823 -4.532647
8800.000191 8.272154 -4.539649
8789.999962 8.256656 -4.421286
8780.000687 8.189820 -4.567099
8770.000458 8.074264 -4.470397
8760.000229 8.306744 -4.565284
8750.000000 8.335963 -4.596563
8740.000725 8.142883 -4.554933
8730.000496 8.306467 -4.652777
8720.000267 8.412435 -4.518423
8710.000038 8.246451 -4.631536
8700.000763 8.333402 -4.284191
8690.000534 8.426230 -4.486274
8680.000305 8.315751 -4.588962
8670.000076 8.403991 -4.656485
8659.999847 8.243554 -4.585135
8650.000572 8.239148 -4.607286
8640.000343 8.183471 -4.662652
8630.000114 8.310641 -4.482947
8619.999886 8.104295 -4.614840
8610.000610 8.097562 -4.496358
8600.000381 8.224880 -4.492776
8590.000153 8.218821 -4.623672
8579.999924 8.098921 -4.698762
8570.000648 8.211853 -4.592821
8560.000420 8.268764 -4.738997
8550.000191 8.290355 -4.612196
8539.999962 8.208471 -4.551898
8530.000687 8.379237 -4.651067
8520.000458 8.124346 -4.579856
8510.000229 8.044749 -4.550052
8500.000000 8.274298 -4.606101
8490.000725 8.319966 -4.532785
8480.000496 8.310020 -4.615836
8470.000267 8.256927 -4.528208
8460.000038 8.186409 -4.618776
8450.000763 8.172182 -4.555110
8440.000534 8.233635 -4.534119
8430.000305 8.234365 -4.483113
8420.000076 8.308495 -4.577878
8409.999847 8.260035 -4.574413
8400.000572 8.353559 -4.486981
8390.000343 8.290220 -4.541985
8380.000114 8.328971 -4.697056
8369.999886 8.371581 -4.554839
8360.000610 8.317607 -4.629618
8350.000381 8.305725 -4.483776
8340.000153 8.481695 -4.516825
8329.999924 8.330660 -4.549096
8320.000648 8.464461 -4.322083
8310.000420 8.304325 -4.465292
8300.000191 8.381870 -4.592837
8289.999962 8.217274 -4.556342
8280.000687 8.300895 -4.519751
8270.000458 8.421104 -4.442333
8260.000229 8.260595 -4.492101
8250.000000 8.270336 -4.477970
8240.000725 8.247504 -4.499092
8230.000496 8.272027 -4.509406
8220.000267 8.403151 -4.594243
8210.000038 8.333722 -4.587481
8200.000763 8.329857 -4.434049
8190.000534 8.418983 -4.518702
8180.000305 8.293494 -4.516289
8170.000076 8.346114 -4.574549
8159.999847 8.420835 -4.516868
8150.000572 8.597024 -4.478153
8140.000343 8.402969 -4.612987
8130.000114 8.413927 -4.688581
8119.999886 8.318929 -4.653400
8110.000610 8.381951 -4.475526
8100.000381 8.316195 -4.522104
8090.000153 8.390683 -4.619224
8079.999924 8.452965 -4.421979
8070.000648 8.501392 -4.428368
8060.000420 8.417002 -4.504526
8050.000191 8.178497 -4.619017
8039.999962 8.368010 -4.403333
8030.000687 8.321980 -4.486050
8020.000458 8.381734 -4.447471
8010.000229 8.320209 -4.369025
8000.000000 8.341446 -4.517154
7990.000725 8.330930 -4.471573
7980.000496 8.375068 -4.437127
7970.000267 8.371595 -4.543925
7960.000038 8.464506 -4.350787
7950.000763 8.565021 -4.412064
7940.000534 8.277322 -4.390154
7930.000305 8.362115 -4.436951
7920.000076 8.195040 -4.483835
7909.999847 8.216417 -4.463069
7900.000572 8.271300 -4.480448
7890.000343 8.266092 -4.273250
7880.000114 8.440491 -4.501894
7869.999886 8.357434 -4.558345
7860.000610 8.387197 -4.393521
7850.000381 8.511366 -4.402679
7840.000153 8.466322 -4.329437
7829.999924 8.372215 -4.477405
7820.000648 8.430328 -4.504435
7810.000420 8.469206 -4.441318
7800.000191 8.401103 -4.398237
7789.999962 8.336762 -4.391010
7780.000687 8.393243 -4.392671
7770.000458 8.394163 -4.507114
7760.000229 8.383411 -4.427166
7750.000000 8.330806 -4.708251
7740.000725 8.411479 -4.397203
7730.000496 8.424066 -4.373959
7720.000267 8.433345 -4.395376
7710.000038 8.420748 -4.362095
7700.000763 8.307273 -4.248476
7690.000534 8.395561 -4.368688
7680.000305 8.575991 -4.337798
7670.000076 8.504108 -4.482482
7659.999847 8.572818 -4.388296
7650.000572 8.571318 -4.569675
7640.000343 8.464054 -4.528215
7630.000114 8.501243 -4.528034
7619.999886 8.333480 -4.417495
7610.000610 8.604126 -4.391058
7600.000381 8.276060 -4.415643
7590.000153 8.381273 -4.505560
7579.999924 8.475346 -4.536100
7570.000648 8.404294 -4.290650
7560.000420 8.393850 -4.425531
7550.000191 8.322728 -4.579979
7539.999962 8.471517 -4.385724
7530.000687 8.426400 -4.513975
7520.000458 8.440341 -4.461078
7510.000229 8.294192 -4.508576
7500.000000 8.386714 -4.460542
7490.000725 8.438754 -4.367285
7480.000496 8.369211 -4.499817
7470.000267 8.322773 -4.442399
7460.000038 8.327173 -4.331578
7450.000763 8.270471 -4.387490
7440.000534 8.381829 -4.408468
7430.000305 8.357008 -4.413633
7420.000076 8.367958 -4.226590
7410.000801 8.418753 -4.450267
7400.000572 8.275621 -4.515689
7390.000343 8.300565 -4.583410
7380.000114 8.328585 -4.415883
7369.999886 8.409261 -4.334088
7360.000610 8.396918 -4.371119
7350.000381 8.118292 -4.436224
7340.000153 8.364326 -4.273247
7329.999924 8.418230 -4.576695
7320.000648 8.560823 -4.485808
7310.000420 8.327254 -4.426080
7300.000191 8.335028 -4.417863
7289.999962 8.185281 -4.324136
7280.000687 8.345532 -4.469887
7270.000458 8.350178 -4.363029
7260.000229 8.274069 -4.322454
7250.000000 8.360349 -4.274020
7240.000725 8.381359 -4.365010
7230.000496 8.313651 -4.337786
7220.000267 8.499988 -4.371687
7210.000038 8.358774 -4.393523
7200.000763 8.455891 -4.400275
7190.000534 8.449704 -4.376099
7180.000305 8.391274 -4.361657
7170.000076 8.548175 -4.672559
7160.000801 8.497380 -4.452838
7150.000572 8.298762 -4.409931
7140.000343 8.374613 -4.451085
7130.000114 8.346059 -4.468531
7119.999886 8.457853 -4.527035
7110.000610 8.513021 -4.333446
7100.000381 8.452841 -4.370347
7090.000153 8.461341 -4.449247
7079.999924 8.379737 -4.471382
7070.000648 8.426052 -4.419446
7060.000420 8.482268 -4.372873
7050.000191 8.548291 -4.307713
7039.999962 8.392292 -4.410065
7030.000687 8.402820 -4.326357
7020.000458 8.334995 -4.364563
7010.000229 8.358236 -4.375455
7000.000000 8.445980 -4.360386
6990.000725 8.391981 -4.444351
6980.000496 8.395253 -4.345571
6970.000267 8.354977 -4.261117
6960.000038 8.266152 -4.487227
6950.000763 8.414102 -4.486926
6940.000534 8.348683 -4.486396
6930.000305 8.442144 -4.547866
6920.000076 8.447514 -4.499310
6910.000801 8.300514 -4.433405
6900.000572 8.238413 -4.452670
6890.000343 8.537184 -4.362632
6880.000114 8.526697 -4.428397
6869.999886 8.425681 -4.306250
6860.000610 8.497377 -4.597016
6850.000381 8.518765 -4.467729
6840.000153 8.524707 -4.495003
6829.999924 8.490976 -4.513365
6820.000648 8.512798 -4.403905
6810.000420 8.346405 -4.474857
6800.000191 8.362487 -4.535372
6789.999962 8.426466 -4.428427
6780.000687 8.562314 -4.378868
6770.000458 8.353151 -4.421936
6760.000229 8.410449 -4.388928
6750.000000 8.562618 -4.349970
6740.000725 8.569770 -4.502542
6730.000496 8.433695 -4.478570
6720.000267 8.550580 -4.546962
6710.000038 8.503337 -4.368655
6700.000763 8.477785 -4.351222
6690.000534 8.477620 -4.265609
6680.000305 8.388220 -4.432639
6670.000076 8.490333 -4.411213
6660.000801 8.514903 -4.420493
6650.000572 8.492106 -4.318211
6640.000343 8.545963 -4.399443
6630.000114 8.337144 -4.433355
6619.999886 8.495963 -4.343538
6610.000610 8.580171 -4.415342
6600.000381 8.564426 -4.429235
6590.000153 8.518730 -4.390736
6579.999924 8.486990 -4.591475
6570.000648 8.423738 -4.358581
6560.000420 8.502765 -4.359330
6550.000191 8.571899 -4.450275
6539.999962 8.422042 -4.509172
6530.000687 8.492801 -4.204052
6520.000458 8.572917 -4.236236
6510.000229 8.440102 -4.410371
6500.000000 8.405713 -4.279554
6490.000725 8.498839 -4.229669
6480.000496 8.310966 -4.344609
6470.000267 8.427091 -4.122248
6460.000038 8.630120 -4.301636
6450.000763 8.720490 -4.346896
6440.000534 8.424479 -4.370270
6430.000305 8.447129 -4.306881
6420.000076 8.458873 -4.477167
6410.000801 8.410076 -4.323557
6400.000572 8.454978 -4.464864
6390.000343 8.353778 -4.430407
6380.000114 8.520882 -4.404988
6369.999886 8.392531 -4.412103
6360.000610 8.547601 -4.393307
6350.000381 8.570432 -4.469459
6340.000153 8.354174 -4.505873
6329.999924 8.452071 -4.254765
6320.000648 8.466593 -4.320251
6310.000420 8.520244 -4.297460
6300.000191 8.572135 -4.434053
6289.999962 8.428849 -4.521453
6280.000687 8.546761 -4.447969
6270.000458 8.480896 -4.457817
6260.000229 8.475765 -4.280048
6250.000000 8.503639 -4.286849
6240.000725 8.354487 -4.380526
6230.000496 8.441433 -4.414981
6220.000267 8.554836 -4.269936
6210.000038 8.425589 -4.155094
6200.000763 8.515132 -4.219409
6190.000534 8.320114 -4.481152
6180.000305 8.497059 -4.307619
6170.000076 8.543012 -4.471543
6160.000801 8.316545 -4.385141
6150.000572 8.423028 -4.423610
6140.000343 8.410532 -4.123767
6130.000114 8.138971 -4.327231
6119.999886 8.206034 -4.419168
6110.000610 8.662873 -4.354642
6100.000381 8.526509 -4.437868
6090.000153 8.517495 -4.362856
6079.999924 8.512365 -4.299825
6070.000648 8.495469 -4.323838
6060.000420 8.538466 -4.489105
6050.000191 8.358733 -4.474903
6039.999962 8.382688 -4.439486
6030.000687 8.432698 -4.167835
6020.000458 8.434833 -4.281185
6010.000229 8.237201 -4.220773
6000.000000 8.552001 -4.301009
5989.999771 8.377012 -4.283562
5979.999542 8.437293 -4.338978
5970.001221 8.416151 -4.456001
5960.000992 8.503596 -4.275608
5950.000763 8.608042 -4.421730
5940.000534 8.550740 -4.378949
5930.000305 8.453143 -4.360115
5920.000076 8.494478 -4.406609
5909.999847 8.602036 -4.395713
5899.999619 8.543907 -4.342970
5890.001297 8.485108 -4.334045
5880.001068 8.384367 -4.423973
5870.000839 8.466767 -4.297469
5860.000610 8.487199 -4.244435
5850.000381 8.667112 -4.314780
5840.000153 8.534439 -4.340610
5829.999924 8.445178 -4.317554
5819.999695 8.545236 -4.408614
5809.999466 8.427452 -4.321340
5800.001144 8.524463 -4.421328
5790.000916 8.476895 -4.403284
5780.000687 8.514523 -4.484999
5770.000458 8.446455 -4.354440
5760.000229 8.439456 -4.325442
5750.000000 8.516038 -4.296795
5739.999771 8.395591 -4.349077
5729.999542 8.536559 -4.346747
5720.001221 8.515575 -4.238641
5710.000992 8.504100 -4.410700
5700.000763 8.335596 -4.177331
5690.000534 8.332519 -4.338457
5680.000305 8.432185 -4.251248
5670.000076 8.375102 -4.267478
5659.999847 8.483777 -4.351344
5649.999619 8.553076 -4.364264
5640.001297 8.367744 -4.269759
5630.001068 8.482566 -4.426461
5620.000839 8.416549 -4.281396
5610.000610 8.383825 -4.274048
5600.000381 8.443972 -4.199193
5590.000153 8.555380 -4.373322
5579.999924 8.461466 -4.400835
5569.999695 8.426072 -4.498573
