# age N_data S_data
10789.999962 5.216623 -3.090483
10780.000687 4.641304 -3.269914
10770.000458 4.855722 -3.035998
10760.000229 5.134801 -3.205944
10750.000000 5.072751 -3.165265
10740.000725 5.144639 -3.312993
10730.000496 4.938228 -3.249368
10720.000267 5.009496 -3.137413
10710.000038 4.941733 -3.180507
10699.999809 4.981617 -3.269362
10690.000534 5.007902 -3.231936
10680.000305 4.907850 -3.180302
10670.000076 4.915471 -3.235633
10659.999847 4.998708 -3.224808
10650.000572 5.099878 -3.340464
10640.000343 5.222436 -3.185367
10630.000114 5.111735 -3.130635
10619.999886 5.033559 -3.243880
10610.000610 4.979876 -3.155026
10600.000381 5.003838 -3.225676
10590.000153 5.025002 -3.222222
10579.999924 4.964503 -3.245957
10570.000648 4.943142 -3.059646
10560.000420 4.975368 -3.199065
10550.000191 5.057835 -3.271123
10539.999962 5.002872 -3.165604
10530.000687 5.100826 -3.228317
10520.000458 4.857305 -3.105638
10510.000229 5.090495 -3.227799
10500.000000 4.763493 -3.269229
10490.000725 4.821209 -3.173187
10480.000496 4.890884 -3.027994
10470.000267 4.743133 -3.172813
10460.000038 4.881916 -3.321083
10449.999809 5.195566 -3.143218
10440.000534 4.673445 -3.219330
10430.000305 4.973979 -3.255549
10420.000076 4.876610 -3.297535
10409.999847 4.940864 -3.153888
10400.000572 5.044272 -3.244528
10390.000343 5.002810 -3.160737
10380.000114 5.175324 -3.227395
10369.999886 5.083546 -3.190454
10360.000610 5.008419 -3.142913
10350.000381 4.933709 -3.130291
10340.000153 4.987681 -3.284738
10329.999924 4.805890 -3.183919
10320.000648 5.114405 -3.090737
10310.000420 5.103728 -3.100065
10300.000191 4.943032 -3.215517
10289.999962 5.053601 -3.230465
10280.000687 4.950493 -3.229240
10270.000458 5.111564 -3.088211
10260.000229 4.802564 -3.223115
10250.000000 4.927640 -3.129133
10240.000725 5.151860 -3.134505
10230.000496 4.779206 -3.169894
10220.000267 5.040450 -3.178439
10210.000038 5.039867 -3.113250
10199.999809 5.003341 -3.257184
10190.000534 4.976665 -3.229225
10180.000305 4.747509 -3.153547
10170.000076 5.011328 -3.049509
10159.999847 5.000899 -3.115935
10150.000572 5.225533 -3.138512
10140.000343 5.101984 -3.229115
10130.000114 5.013125 -3.090889
10119.999886 5.141783 -3.139524
10110.000610 4.968946 -3.096366
10100.000381 5.103124 -3.137978
10090.000153 4.979094 -3.106244
10079.999924 4.756469 -3.101244
10070.000648 5.125196 -3.174535
10060.000420 4.899544 -3.207020
10050.000191 4.838812 -3.173779
10039.999962 4.902311 -3.124082
10030.000687 5.024348 -3.145853
10020.000458 4.928890 -3.091390
10010.000229 4.852193 -3.157493
10000.000000 4.924882 -3.165641
9990.000725 5.055540 -3.194981
9980.000496 4.991615 -3.140461
9970.000267 4.842834 -2.998087
9960.000038 5.023245 -3.260096
9949.999809 4.946145 -3.223213
9940.000534 4.964889 -3.280402
9930.000305 5.218962 -3.112304
9920.000076 5.081159 -3.069615
9909.999847 4.920890 -3.018192
9900.000572 5.118305 -3.127207
9890.000343 5.075942 -3.165461
9880.000114 5.121157 -3.143902
9869.999886 4.908429 -3.009997
9860.000610 5.027586 -3.174054
9850.000381 4.816518 -3.159265
9840.000153 5.214506 -3.108748
9829.999924 5.261785 -3.229574
9820.000648 4.860911 -3.181713
9810.000420 5.172305 -3.190471
9800.000191 5.201490 -3.249303
9789.999962 5.157616 -3.178200
9780.000687 5.136767 -2.979088
9770.000458 5.020413 -3.127276
9760.000229 5.081365 -3.105447
9750.000000 5.067173 -3.075929
9740.000725 5.022369 -3.110331
9730.000496 4.958193 -3.128365
9720.000267 5.047467 -3.127740
9710.000038 5.055654 -3.080992
9699.999809 5.142185 -2.976655
9690.000534 5.120023 -3.112364
9680.000305 4.915525 -3.029626
9670.000076 5.010287 -3.037506
9659.999847 5.130000 -3.125971
9650.000572 5.084785 -3.192654
9640.000343 5.214467 -2.913593
9630.000114 5.222426 -3.052732
9619.999886 5.151695 -3.158235
9610.000610 4.929054 -3.216145
9600.000381 5.143478 -3.094470
9590.000153 5.053600 -3.073298
9579.999924 5.144910 -3.159139
9570.000648 4.906459 -3.086808
9560.000420 5.015644 -2.973122
9550.000191 5.195933 -3.058089
9539.999962 5.296468 -3.035243
9530.000687 5.277874 -3.056018
9520.000458 5.053075 -3.094620
9510.000229 5.075752 -3.019771
9500.000000 5.205938 -3.114162
9490.000725 5.219434 -2.996386
9480.000496 5.148113 -3.124431
9470.000267 4.870845 -3.009696
9460.000038 4.926304 -2.978002
9449.999809 5.314603 -3.023592
9440.000534 5.083668 -3.013218
9430.000305 5.185741 -3.126358
9420.000076 5.052358 -3.173181
9409.999847 5.118377 -3.095796
9400.000572 5.126704 -3.064944
9390.000343 5.048996 -2.966181
9380.000114 4.921967 -3.168587
9369.999886 5.038693 -2.973019
9360.000610 5.066036 -2.944908
9350.000381 5.277047 -3.122536
9340.000153 4.984938 -3.170456
9329.999924 5.200456 -2.916095
9320.000648 5.003118 -3.023786
9310.000420 5.044395 -3.096816
9300.000191 4.870880 -3.239158
9289.999962 5.222900 -3.066343
9280.000687 5.091069 -3.079762
9270.000458 4.877201 -3.045491
9260.000229 4.937044 -3.085174
9250.000000 4.910358 -3.042906
9240.000725 5.038291 -3.110238
9230.000496 5.011497 -3.177855
9220.000267 5.104228 -3.116130
9210.000038 5.278971 -3.045041
9200.000763 4.945616 -3.009609
9190.000534 4.965440 -3.052284
9180.000305 5.098200 -3.115346
9170.000076 5.057330 -3.184750
9159.999847 5.034829 -3.222741
9150.000572 4.996802 -3.096171
9140.000343 5.051800 -3.002820
9130.000114 5.022012 -3.078852
9119.999886 4.959325 -3.170428
9110.000610 5.086882 -3.022359
9100.000381 5.080972 -3.038605
9090.000153 5.020169 -3.078279
9079.999924 4.963860 -3.003717
9070.000648 4.993965 -3.123631
9060.000420 5.297089 -3.026022
9050.000191 5.056268 -2.892994
9039.999962 5.044187 -3.047071
9030.000687 4.932088 -3.074636
9020.000458 5.040573 -3.082322
9010.000229 5.157907 -2.798082
9000.000000 5.115918 -3.036098
8990.000725 5.287319 -3.070661
8980.000496 5.270724 -3.121545
8970.000267 5.119782 -3.019604
8960.000038 4.928498 -3.133521
8950.000763 5.166132 -3.093295
8940.000534 5.133250 -3.032085
8930.000305 5.041277 -3.095351
8920.000076 5.162992 -2.959325
8909.999847 5.281508 -2.971023
8900.000572 5.095221 -3.025386
8890.000343 5.062168 -3.082203
8880.000114 5.208386 -2.995449
8869.999886 5.145802 -3.002047
8860.000610 4.988866 -2.949293
8850.000381 5.003806 -2.971522
8840.000153 4.992202 -3.142403
8829.999924 5.194635 -3.021086
8820.000648 5.160082 -2.978377
8810.000420 5.152081 -2.967948
8800.000191 4.928000 -3.037715
8789.999962 5.190733 -2.929555
8780.000687 4.985744 -2.998940
8770.000458 4.950996 -3.038002
8760.000229 5.190232 -3.005625
8750.000000 5.068136 -3.091539
8740.000725 5.136455 -3.127173
8730.000496 4.994850 -3.065011
8720.000267 5.173930 -2.949291
8710.000038 5.125400 -2.922092
8700.000763 4.992947 -3.066388
8690.000534 4.994649 -3.059568
8680.000305 4.947986 -3.166102
8670.000076 5.065512 -3.139356
8659.999847 5.139111 -2.986261
8650.000572 5.096978 -2.970608
8640.000343 4.941937 -3.218238
8630.000114 5.186454 -2.919150
8619.999886 5.271999 -3.137072
8610.000610 5.071018 -3.180829
8600.000381 5.099825 -3.038870
8590.000153 4.989112 -3.148089
8579.999924 4.972224 -2.968983
8570.000648 5.146877 -3.072519
8560.000420 4.855166 -2.898244
8550.000191 5.180072 -2.950141
8539.999962 5.242152 -3.185430
8530.000687 5.105201 -3.011414
8520.000458 5.050625 -3.143843
8510.000229 5.222429 -3.096630
8500.000000 5.197604 -2.955564
8490.000725 5.114804 -3.011207
8480.000496 5.235362 -2.896861
8470.000267 4.789865 -3.042285
8460.000038 4.863218 -3.051033
8450.000763 5.129398 -2.933655
8440.000534 4.850195 -3.210002
8430.000305 4.985078 -2.962420
8420.000076 5.051709 -3.041182
8409.999847 5.051791 -2.999310
8400.000572 5.186773 -3.015115
8390.000343 4.918250 -3.047869
8380.000114 5.111642 -3.134987
8369.999886 4.937053 -2.899620
8360.000610 5.056440 -3.044301
8350.000381 4.936985 -3.016020
8340.000153 5.109567 -3.072837
8329.999924 4.822851 -3.107638
8320.000648 5.236653 -3.141509
8310.000420 5.159213 -3.107767
8300.000191 4.935846 -2.976338
8289.999962 5.020431 -2.899996
8280.000687 5.064438 -3.133320
8270.000458 4.991141 -3.062136
8260.000229 4.941532 -3.150746
8250.000000 4.941505 -3.028185
8240.000725 4.945758 -3.006369
8230.000496 4.944371 -3.078560
8220.000267 5.044791 -3.011098
8210.000038 4.879157 -3.115561
8200.000763 4.859065 -2.977847
8190.000534 4.857889 -3.032132
8180.000305 5.040098 -3.024113
8170.000076 4.970784 -3.130877
8159.999847 4.943498 -3.013906
8150.000572 4.907024 -3.159181
8140.000343 5.041035 -3.064280
8130.000114 5.010251 -3.003271
8119.999886 4.950390 -3.107891
8110.000610 5.003151 -3.018611
8100.000381 5.206662 -2.903859
8090.000153 4.931954 -2.953271
8079.999924 5.025925 -3.134965
8070.000648 5.198137 -2.938271
8060.000420 4.937867 -2.929495
8050.000191 5.004698 -2.992743
8039.999962 4.990395 -2.936372
8030.000687 4.942705 -3.080003
8020.000458 5.005996 -3.195671
8010.000229 4.885842 -3.017959
8000.000000 4.843922 -3.149768
7990.000725 5.147752 -3.157017
7980.000496 5.236783 -2.978294
7970.000267 5.008539 -3.032280
7960.000038 5.091862 -3.094304
7950.000763 5.111550 -3.128616
7940.000534 5.084284 -2.994990
7930.000305 5.103133 -3.012922
7920.000076 5.002744 -2.821300
7909.999847 5.049962 -2.999053
7900.000572 5.021167 -3.098967
7890.000343 5.028702 -3.069768
7880.000114 5.052002 -3.074611
7869.999886 4.933574 -3.100269
7860.000610 5.073370 -3.035709
7850.000381 4.899222 -3.049051
7840.000153 5.206021 -2.939975
7829.999924 4.977207 -2.964374
7820.000648 4.854468 -3.017277
7810.000420 5.191468 -3.081288
7800.000191 5.476891 -3.220351
7789.999962 5.218006 -3.130229
7780.000687 5.193493 -2.989227
7770.000458 4.874680 -3.070642
7760.000229 5.121139 -3.042328
7750.000000 5.150779 -2.917603
7740.000725 5.088881 -3.046371
7730.000496 5.083457 -2.931567
7720.000267 5.198530 -3.184107
7710.000038 5.045212 -2.997539
7700.000763 4.967145 -2.920112
7690.000534 5.179738 -2.868873
7680.000305 5.180998 -2.929707
7670.000076 5.053635 -3.025152
7659.999847 5.039125 -3.070651
7650.000572 4.852667 -3.049636
7640.000343 5.152545 -2.980295
7630.000114 5.043674 -2.973969
7619.999886 5.199990 -2.987370
7610.000610 5.356642 -2.981320
7600.000381 5.358755 -3.076977
7590.000153 5.052820 -2.954953
7579.999924 5.229261 -2.902411
7570.000648 5.089784 -3.137934
7560.000420 5.079833 -2.954098
7550.000191 4.978672 -3.056845
7539.999962 5.102519 -3.028429
7530.000687 4.856904 -2.895551
7520.000458 5.119705 -3.049350
7510.000229 5.067137 -3.011325
7500.000000 5.252749 -3.040155
7490.000725 5.036860 -3.010958
7480.000496 5.173728 -2.968593
7470.000267 5.161776 -2.992972
7460.000038 5.079378 -3.078918
7450.000763 5.265318 -3.183466
7440.000534 5.091542 -3.048225
7430.000305 5.106931 -2.976841
7420.000076 5.231873 -3.052969
7410.000801 5.045608 -3.054046
7400.000572 5.148278 -3.220322
7390.000343 5.170085 -3.047639
7380.000114 4.975778 -2.855980
7369.999886 5.137678 -3.105232
7360.000610 4.969366 -3.199601
7350.000381 5.233267 -3.095408
7340.000153 5.203914 -2.936200
7329.999924 4.975078 -2.901387
7320.000648 5.151125 -3.025398
7310.000420 5.104118 -2.991534
7300.000191 5.183382 -2.957046
7289.999962 4.840097 -2.861832
7280.000687 5.113306 -2.988799
7270.000458 5.287590 -3.076376
7260.000229 4.907457 -2.966106
7250.000000 4.930526 -3.057967
7240.000725 4.945742 -3.093826
7230.000496 5.083584 -3.023323
7220.000267 4.916352 -3.038940
7210.000038 5.239161 -3.102335
7200.000763 5.102808 -3.006927
7190.000534 5.087950 -2.900030
7180.000305 5.042847 -3.167119
7170.000076 5.216467 -3.014078
7160.000801 5.089678 -3.029717
7150.000572 5.216329 -2.768083
7140.000343 5.122658 -2.959856
7130.000114 4.901407 -2.910044
7119.999886 5.210215 -2.970932
7110.000610 5.075994 -3.044376
7100.000381 5.058706 -2.981309
7090.000153 5.208767 -2.945683
7079.999924 5.299949 -2.904213
7070.000648 5.052757 -3.007517
7060.000420 5.083719 -3.047879
7050.000191 5.056884 -3.023581
7039.999962 5.052744 -3.015347
7030.000687 4.831671 -3.089658
7020.000458 5.124107 -2.963413
7010.000229 5.165448 -3.089475
7000.000000 5.143639 -3.133151
6990.000725 4.894093 -2.969949
6980.000496 4.946832 -2.990231
6970.000267 5.431382 -3.030633
6960.000038 5.029697 -3.060285
6950.000763 5.126565 -3.035504
6940.000534 5.105357 -3.042265
6930.000305 5.120995 -2.977379
6920.000076 5.205625 -3.096736
6910.000801 5.114416 -3.192119
6900.000572 5.009751 -3.068974
6890.000343 5.233634 -2.948534
6880.000114 5.180259 -3.112666
6869.999886 5.520732 -2.905520
6860.000610 5.058047 -3.031786
6850.000381 5.222923 -3.108348
6840.000153 5.078441 -2.985551
6829.999924 5.003579 -3.181147
6820.000648 5.207479 -3.038896
6810.000420 4.963524 -3.036785
6800.000191 5.262915 -2.936378
6789.999962 4.957121 -3.080941
6780.000687 5.151586 -2.961550
6770.000458 4.936241 -3.153036
6760.000229 5.324388 -2.969993
6750.000000 5.385160 -2.990642
6740.000725 4.873382 -2.930156
6730.000496 5.438145 -2.947963
6720.000267 5.157437 -3.102547
6710.000038 5.163488 -3.072982
6700.000763 5.177676 -3.032045
6690.000534 5.160484 -3.036134
6680.000305 5.054755 -3.080309
6670.000076 4.917624 -3.075612
6660.000801 5.193411 -3.062925
6650.000572 5.027802 -3.008522
6640.000343 5.015727 -3.006474
6630.000114 5.253305 -3.080745
6619.999886 5.144360 -3.066237
6610.000610 5.049012 -3.122500
6600.000381 5.073930 -3.052382
6590.000153 5.163712 -3.002462
6579.999924 5.161493 -3.081359
6570.000648 5.094189 -3.049938
6560.000420 5.048777 -3.047877
6550.000191 5.291426 -2.986633
6539.999962 5.115915 -2.965788
6530.000687 5.008691 -3.108064
6520.000458 5.118782 -3.026651
6510.000229 5.034250 -2.894102
6500.000000 5.263003 -3.051941
6490.000725 5.019894 -3.043708
6480.000496 5.196433 -3.048854
6470.000267 5.167678 -2.884195
6460.000038 5.137903 -2.795139
6450.000763 5.209513 -3.027819
6440.000534 5.147184 -3.171644
6430.000305 5.097829 -2.912552
6420.000076 4.955961 -3.016691
6410.000801 5.111373 -3.091652
6400.000572 4.992029 -3.149245
6390.000343 4.772131 -3.122270
6380.000114 5.143965 -3.073092
6369.999886 5.043200 -3.066835
6360.000610 4.937765 -2.926382
6350.000381 4.907146 -3.005174
6340.000153 5.183235 -2.881226
6329.999924 5.028766 -3.132473
6320.000648 5.198075 -2.830331
6310.000420 5.049909 -2.955079
6300.000191 5.225741 -3.015468
6289.999962 4.927561 -2.968061
6280.000687 5.069930 -2.853288
6270.000458 5.169541 -2.914730
6260.000229 5.396991 -3.062898
6250.000000 5.243099 -3.039966
6240.000725 4.991289 -3.077060
6230.000496 5.082352 -3.036710
6220.000267 5.138183 -3.198589
6210.000038 5.069609 -2.999183
6200.000763 5.216126 -3.075734
6190.000534 5.090277 -2.931287
6180.000305 5.134727 -3.096092
6170.000076 4.835145 -3.158744
6160.000801 5.015520 -3.013014
6150.000572 5.147160 -2.968219
6140.000343 5.283256 -2.931428
6130.000114 5.202814 -3.005379
6119.999886 5.202744 -3.127866
6110.000610 5.181623 -3.023403
6100.000381 5.010283 -3.008105
6090.000153 5.119249 -3.020277
6079.999924 5.309173 -3.075343
6070.000648 5.013576 -2.967565
6060.000420 4.827663 -3.052926
6050.000191 5.012490 -3.008405
6039.999962 4.995935 -3.212777
6030.000687 5.094529 -3.010674
6020.000458 5.128980 -3.069914
6010.000229 5.118926 -2.879051
6000.000000 4.862508 -3.064172
5989.999771 5.142376 -3.092723
5979.999542 5.017022 -2.947615
5970.001221 5.087173 -2.967901
5960.000992 5.075596 -3.035222
5950.000763 5.114146 -3.072389
5940.000534 5.081663 -3.038799
5930.000305 5.058110 -3.051308
5920.000076 5.131090 -2.929395
5909.999847 5.202027 -3.058109
5899.999619 5.253834 -2.917179
5890.001297 5.141548 -3.196870
5880.001068 4.948876 -3.090877
5870.000839 5.084169 -2.957529
5860.000610 5.049911 -2.896026
5850.000381 5.062562 -3.211997
5840.000153 5.129863 -2.964220
5829.999924 5.039644 -3.043338
5819.999695 5.210211 -3.021735
5809.999466 4.950049 -3.097477
5800.001144 5.199528 -3.013255
5790.000916 5.231642 -2.974670
5780.000687 5.293032 -2.980036
5770.000458 5.254599 -3.122440
5760.000229 5.016843 -3.126081
5750.000000 5.176300 -3.144856
5739.999771 5.195582 -3.121149
5729.999542 4.932569 -3.066433
5720.001221 4.904975 -3.023993
5710.000992 5.193879 -2.980677
5700.000763 5.085929 -3.006614
5690.000534 5.105349 -2.939018
5680.000305 5.232029 -2.978604
5670.000076 5.097081 -3.023933
5659.999847 5.107840 -3.053024
5649.999619 4.924714 -2.948882
5640.001297 5.144820 -3.007575
5630.001068 5.019369 -2.951729
5620.000839 5.086132 -2.910213
5610.000610 5.162137 -3.064611
5600.000381 5.094105 -2.976164
5590.000153 5.046680 -2.993109
5579.999924 5.064296 -2.994465
5569.999695 5.139070 -3.138360
5559.999466 5.161399 -3.030450
5550.001144 5.107500 -3.060735
5540.000916 5.116714 -2.934224
5530.000687 5.153577 -2.906955
5520.000458 5.118296 -2.976540
5510.000229 5.112585 -2.917879
5500.000000 5.031106 -3.045734
5489.999771 5.017444 -3.068314
5479.999542 4.908203 -2.958235
5470.001221 5.170010 -3.128211
5460.000992 5.186712 -2.879105
5450.000763 5.045971 -2.913176
5440.000534 5.111174 -2.963865
5430.000305 5.159293 -3.084897
5420.000076 5.354839 -2.963855
5409.999847 4.970578 -3.071698
5399.999619 5.201578 -2.980904
5390.001297 5.076522 -3.021894
5380.001068 5.317287 -3.029176
5370.000839 5.104298 -3.024788
5360.000610 5.062258 -2.848071
5350.000381 5.112079 -2.955424
5340.000153 5.198186 -2.888882
5329.999924 5.128289 -3.085064
5319.999695 4.947307 -2.961113
5309.999466 5.214478 -2.891739
5300.001144 5.180085 -3.200597
5290.000916 5.261945 -2.994693
5280.000687 5.167931 -3.020104
5270.000458 5.151344 -2.952369
5260.000229 4.959955 -3.055703
5250.000000 5.190126 -2.934371
5239.999771 5.237189 -3.023444
5229.999542 5.023568 -3.048054
5220.001221 5.165935 -3.107017
5210.000992 5.201738 -3.051599
5200.000763 5.221280 -3.169439
5190.000534 4.958460 -2.910823
5180.000305 5.060165 -3.043654
5170.000076 5.111477 -2.996742
5159.999847 5.067308 -3.089183
5149.999619 5.151106 -3.081915
5140.001297 5.032263 -3.019926
5130.001068 5.006729 -2.986572
5120.000839 5.108529 -3.081280
5110.000610 5.021985 -2.886747
5100.000381 5.250229 -2.877429
5090.000153 5.183480 -2.883056
5079.999924 5.138831 -3.040559
5069.999695 4.999414 -2.937547
5059.999466 5.067855 -3.013553
5050.001144 4.981272 -2.961933
5040.000916 5.096202 -2.965481
5030.000687 5.049630 -2.862074
5020.000458 5.121943 -3.092123
5010.000229 5.253422 -2.973301
5000.000000 4.984971 -3.112355
4989.999771 4.919718 -3.053954
4979.999542 5.287491 -2.749071
4970.001221 5.218917 -3.032132
4960.000992 5.149206 -2.823560
4950.000763 5.152859 -3.112188
4940.000534 5.022793 -2.930292
4930.000305 5.066329 -3.051160
4920.000076 4.992277 -2.961630
4909.999847 5.244963 -2.937959
4899.999619 5.044888 -3.088803
4890.001297 5.073693 -2.974142
4880.001068 5.012235 -2.979095
4870.000839 5.212873 -2.856063
4860.000610 5.048036 -2.997223
4850.000381 5.017701 -3.027129
4840.000153 4.882076 -2.989040
4829.999924 5.114468 -2.979508
4819.999695 4.896835 -2.905003
4809.999466 5.133971 -2.999462
4800.001144 5.124920 -3.134038
4790.000916 5.124394 -3.047593
4780.000687 5.022704 -3.036667
4770.000458 4.932625 -2.911364
4760.000229 5.146403 -2.937029
4750.000000 5.026343 -2.917017
4739.999771 5.158026 -3.022468
4729.999542 4.996288 -2.919881
4720.001221 4.889606 -2.969514
4710.000992 4.977698 -2.980990
4700.000763 5.147629 -2.974224
4690.000534 5.163178 -2.956825
4680.000305 5.040461 -2.883091
4670.000076 5.128599 -2.947693
4659.999847 5.067781 -3.018140
4649.999619 5.036216 -2.979960
4640.001297 5.310194 -3.054034
4630.001068 5.128639 -2.974001
4620.000839 4.958392 -2.910999
4610.000610 5.052139 -3.036307
4600.000381 5.170203 -2.985547
4590.000153 5.251583 -2.897332
4579.999924 5.205374 -2.987367
4569.999695 4.936788 -2.936487
4559.999466 4.949199 -3.093192
4550.001144 5.233352 -2.924887
4540.000916 5.048373 -2.893938
4530.000687 5.106871 -2.959624
4520.000458 5.151004 -2.984557
4510.000229 4.945341 -3.070852
4500.000000 5.247934 -3.192607
4489.999771 5.315571 -3.077969
4479.999542 5.309544 -3.049653
4470.001221 4.998579 -2.905619
4460.000992 4.939247 -3.008678
4450.000763 5.213120 -3.085701
4440.000534 5.108537 -3.015521
4430.000305 5.083419 -3.046197
4420.000076 5.236852 -2.960663
4409.999847 5.091454 -3.118000
4399.999619 5.067554 -2.978240
4390.001297 5.039742 -3.073059
4380.001068 5.283348 -3.101737
4370.000839 5.259789 -2.931663
4360.000610 4.867714 -3.043947
4350.000381 4.953350 -2.983296
4340.000153 5.201704 -3.082882
4329.999924 5.145208 -2.968785
4319.999695 5.306647 -3.036578
4309.999466 4.938950 -3.118374
4300.001144 4.963364 -3.133460
4290.000916 5.034994 -3.038513
4280.000687 5.006374 -2.804777
4270.000458 5.070463 -2.983669
4260.000229 4.828714 -2.951088
4250.000000 5.075100 -2.998797
4239.999771 5.175405 -2.931817
4229.999542 5.431073 -2.891414
4220.001221 5.054539 -2.950222
4210.000992 5.007976 -2.871211
4200.000763 5.037676 -3.051687
4190.000534 5.017039 -3.203587
4180.000305 5.151039 -2.937268
4170.000076 5.013836 -2.984189
4159.999847 5.158202 -3.011162
4149.999619 5.120347 -3.075977
4140.001297 4.989420 -3.016117
4130.001068 5.124425 -3.009125
4120.000839 5.211711 -3.058385
4110.000610 5.078280 -2.860235
4100.000381 5.110631 -2.944408
4090.000153 5.119093 -3.121739
4079.999924 4.930390 -2.998094
4069.999695 5.459803 -2.880035
4059.999466 4.895760 -3.196512
4050.001144 5.110400 -3.010885
4040.000916 5.133045 -2.928016
4030.000687 4.956417 -3.008892
4020.000458 4.945927 -2.828328
4010.000229 5.214765 -3.049019
4000.000000 5.056899 -2.882951
3989.999771 5.216583 -2.929281
3979.999542 5.109721 -3.178348
3970.001221 5.225309 -2.999238
3960.000992 5.143382 -2.977261
3950.000763 5.013784 -2.954438
3940.000534 5.017898 -2.913467
3930.000305 5.060043 -2.952221
3920.000076 5.038251 -3.113287
3909.999847 5.102956 -2.858952
3899.999619 5.051713 -2.972380
3890.001297 5.069881 -2.973657
3880.001068 5.016453 -2.830521
3870.000839 5.288125 -2.967197
3860.000610 5.063694 -2.969300
3850.000381 5.050549 -3.002030
3840.000153 5.195430 -3.191493
3829.999924 5.131766 -3.009262
3819.999695 5.137480 -3.182797
3809.999466 5.115059 -3.054369
3800.001144 4.930567 -3.078799
3790.000916 4.998454 -3.066984
3780.000687 5.331373 -3.148000
3770.000458 5.072299 -3.019740
3760.000229 5.146290 -2.954614
3750.000000 5.032017 -3.058219
3739.999771 4.902042 -2.934730
3729.999542 4.936048 -2.965194
3720.001221 5.090852 -3.104206
3710.000992 5.375001 -3.043427
3700.000763 5.080414 -3.008390
3690.000534 5.241650 -2.991792
3680.000305 5.215678 -2.908328
3670.000076 4.985861 -3.019330
3659.999847 5.115501 -2.884002
3649.999619 5.110159 -3.079679
3640.001297 5.078816 -2.858225
3630.001068 5.178244 -3.033243
3620.000839 5.011226 -2.937261
3610.000610 4.985203 -2.893964
3600.000381 5.083322 -2.994035
3590.000153 5.308296 -3.015165
3579.999924 4.917832 -2.953399
3569.999695 5.009038 -2.902124
3559.999466 5.007925 -3.113595
3550.001144 5.199857 -2.952433
3540.000916 5.266247 -2.936512
3530.000687 5.092521 -3.002804
3520.000458 5.081827 -3.068406
3510.000229 5.095736 -2.928556
3500.000000 5.115992 -2.868641
3489.999771 5.168807 -2.974913
3479.999542 5.076152 -2.881547
3470.001221 5.094306 -3.050772
3460.000992 5.151110 -2.821390
3450.000763 5.268670 -2.938651
3440.000534 5.028827 -3.137526
3430.000305 5.160733 -3.168131
3420.000076 5.202108 -3.047295
3409.999847 5.165683 -2.973495
3399.999619 5.237984 -3.090832
3390.001297 5.271992 -3.141996
3380.001068 5.218880 -2.908807
3370.000839 5.083233 -2.991875
3360.000610 4.999087 -3.169326
3350.000381 5.035276 -3.166468
3340.000153 4.998100 -2.965334
3329.999924 5.006937 -2.953138
3319.999695 5.085100 -2.956052
3309.999466 5.192921 -2.937120
3300.001144 5.116388 -2.912336
3290.000916 5.078225 -2.983838
3280.000687 4.818229 -2.862067
3270.000458 5.112385 -2.886865
3260.000229 5.177995 -3.123522
3250.000000 5.221835 -3.045212
3239.999771 4.937569 -2.904268
3229.999542 5.090511 -2.782791
3220.001221 5.091833 -3.074373
3210.000992 5.208760 -3.176546
3200.000763 5.169844 -3.055131
3190.000534 4.862989 -3.030635
3180.000305 5.044158 -3.012388
3170.000076 5.192710 -2.901347
3159.999847 5.118983 -3.036474
3149.999619 4.956366 -2.889107
3140.001297 4.880266 -3.069596
3130.001068 5.073463 -3.032553
3120.000839 4.980736 -2.854094
3110.000610 4.859088 -3.046077
3100.000381 5.011299 -2.856660
3090.000153 4.952959 -3.069577
3079.999924 5.070879 -3.033873
3069.999695 5.082591 -3.006890
3060.001373 5.097675 -2.940989
3050.001144 4.670432 -2.960478
3040.000916 5.026982 -2.913543
3030.000687 4.922923 -2.997721
3020.000458 5.178038 -3.003578
3010.000229 4.965123 -2.915296
3000.000000 5.194327 -2.971761
2989.999771 5.158764 -2.934386
2979.999542 5.068304 -2.893636
2970.001221 5.269965 -2.965267
2960.000992 5.152504 -2.922224
2950.000763 5.132207 -3.116741
2940.000534 5.377640 -2.706551
2930.000305 5.058279 -3.125307
2920.000076 4.928070 -2.870975
2909.999847 4.992100 -3.082782
2899.999619 4.959215 -2.964387
2890.001297 5.083716 -3.074897
2880.001068 5.097897 -2.955357
2870.000839 5.129909 -2.863047
2860.000610 4.853388 -3.110945
2850.000381 5.031824 -2.861831
2840.000153 5.168823 -2.847855
2829.999924 5.318651 -3.094756
2819.999695 5.030267 -2.911514
2810.001373 5.077668 -3.013812
2800.001144 5.025511 -3.006235
2790.000916 4.915914 -2.833122
2780.000687 5.075480 -3.076694
2770.000458 5.099912 -2.962976
2760.000229 5.132078 -3.010415
2750.000000 5.000226 -2.960101
2739.999771 5.178667 -3.055090
2729.999542 5.150505 -3.029497
2720.001221 5.113905 -2.972009
2710.000992 5.225562 -2.918547
2700.000763 5.140788 -2.887934
2690.000534 5.097868 -2.981867
2680.000305 5.230694 -2.953691
2670.000076 5.047773 -2.987278
2659.999847 5.062099 -2.994981
2649.999619 4.928984 -2.903526
2640.001297 5.295384 -2.961356
2630.001068 5.255268 -3.112384
2620.000839 5.125794 -3.003255
2610.000610 5.083494 -3.015634
2600.000381 5.149860 -2.973638
2590.000153 4.834715 -3.101821
2579.999924 5.123643 -2.931040
2569.999695 5.031393 -3.062650
